Generation;Game;Gym name;Gym leader;Pokémon;Level;Gender;Move 1;Move 2;Move 3;Move 4;Held Item;Dynamax
8;Sword;Champion Cup;Hop (starter: Sobble);Pincurchin;47;Female;Thunderbolt;Poison Jab;Curse;;;
8;Sword;Champion Cup;Hop (starter: Sobble);Snorlax;47;Male;Heavy Slam;High Horsepower;Hammer Arm;;;
8;Sword;Champion Cup;Hop (starter: Sobble);Cinderace;49;Male;Pyro Ball;Counter;Gunk Shot;Bounce;;Dynamax
8;Sword;Champion Cup;Bede;Mawile;51;Female;Play Rough;Iron Head;Crunch;;;
8;Sword;Champion Cup;Bede;Gardevoir;51;Female;Dazzling Gleam;Psychic;Calm Mind;Wish;;
8;Sword;Champion Cup;Bede;Rapidash;52;Male;Psycho Cut;Take Down;Dazzling Gleam;Quick Attack;;
8;Sword;Champion Cup;Bede;Hatterene;53;Female;Psychic;Dazzling Gleam;Calm Mind;Mystical Fire;;Gigantamax
8;Sword;Champion Cup;Nessa;Golisopod;51;Male;First Impression;Liquidation;Swords Dance;Shadow Claw;;
8;Sword;Champion Cup;Nessa;Pelipper;51;Male;Roost;Air Slash;Water Pulse;Tailwind;;
8;Sword;Champion Cup;Nessa;Barraskewda;52;Female;Liquidation;Throat Chop;Ice Fang;Drill Run;;
8;Sword;Champion Cup;Nessa;Seaking;52;Female;Smart Strike;Megahorn;Aqua Ring;Waterfall;;
8;Sword;Champion Cup;Nessa;Drednaw;53;Female;Liquidation;Jaw Lock;Rock Tomb;Crunch;;Gigantamax
8;Sword;Champion Cup;Bea;Hawlucha;52;Male;Flying Press;High Jump Kick;Bounce;;;
8;Sword;Champion Cup;Bea;Grapploct;52;Male;Octolock;Submission;Bind;Mega Punch;;
8;Sword;Champion Cup;Bea;Sirfetch'd;53;Male;Leaf Blade;Slam;Brick Break;Brutal Swing;;
8;Sword;Champion Cup;Bea;Falinks;53;N/A;No Retreat;Bulk Up;Close Combat;Rock Tomb;;
8;Sword;Champion Cup;Bea;Machamp;54;Female;Cross Chop;Revenge;Fire Punch;Strength;;Gigantamax
8;Sword;Champion Cup;Raihan;Torkoal;53;Male;Lava Plume;Body Press;Solar Beam;Yawn;;
8;Sword;Champion Cup;Raihan;Goodra;54;Female;Rain Dance;Surf;Thunder;Muddy Water;;
8;Sword;Champion Cup;Raihan;Turtonator;54;Male;Sunny Day;Dragon Pulse;Shell Trap;Fire Blast;;
8;Sword;Champion Cup;Raihan;Flygon;54;Male;Sandstorm;Dragon Claw;Earthquake;Crunch;;
8;Sword;Champion Cup;Raihan;Duraludon;55;Male;Dragon Claw;Body Press;Stone Edge;Iron Head;;Gigantamax
8;Sword;Champion Cup;Leon (starter: Grookey);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Sword;Champion Cup;Leon (starter: Grookey);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Sword;Champion Cup;Leon (starter: Grookey);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Sword;Champion Cup;Leon (starter: Grookey);Seismitoad;64;Female;Toxic;Drain Punch;Liquidation;Earthquake;;
8;Sword;Champion Cup;Leon (starter: Grookey);Cinderace;64;Male;Pyro Ball;Feint;Acrobatics;Quick Attack;;
8;Sword;Champion Cup;Leon (starter: Grookey);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Sword;Champion Cup;Leon (starter: Scorbunny);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Sword;Champion Cup;Leon (starter: Scorbunny);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Sword;Champion Cup;Leon (starter: Scorbunny);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Sword;Champion Cup;Leon (starter: Scorbunny);Mr. Rime;64;Male;Teeter Dance;Psychic;Freeze-Dry;Thunderbolt;;
8;Sword;Champion Cup;Leon (starter: Scorbunny);Inteleon;64;Male;Snipe Shot;Dark Pulse;Mud Shot;Tearful Look;;
8;Sword;Champion Cup;Leon (starter: Scorbunny);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Sword;Champion Cup;Leon (starter: Sobble);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Sword;Champion Cup;Leon (starter: Sobble);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Sword;Champion Cup;Leon (starter: Sobble);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Sword;Champion Cup;Leon (starter: Sobble);Rhyperior;64;Male;Earthquake;Stone Edge;Megahorn;Heat Crash;;
8;Sword;Champion Cup;Leon (starter: Sobble);Rillaboom;64;Male;Drum Beating;Knock Off;High Horsepower;Endeavor;;
8;Sword;Champion Cup;Leon (starter: Sobble);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Shield;Turffield Stadium;Milo;Gossifleur;19;Male;Magical Leaf;Round;Rapid Spin;;;
8;Shield;Turffield Stadium;Milo;Eldegoss;20;Male;Magical Leaf;Leafage;Round;;;Dynamax
8;Shield;Hulbury Stadium;Nessa;Goldeen;22;Female;Water Pulse;Whirlpool;Horn Attack;Agility;;
8;Shield;Hulbury Stadium;Nessa;Arrokuda;23;Female;Aqua Jet;Bite;Whirlpool;Fury Attack;;
8;Shield;Hulbury Stadium;Nessa;Drednaw;24;Male;Razor Shell;Water Gun;Bite;Headbutt;;Dynamax
8;Shield;Motostoke Stadium;Kabu;Ninetales;25;Female;Will-O-Wisp;Fire Spin;Quick Attack;Ember;;
8;Shield;Motostoke Stadium;Kabu;Arcanine;25;Male;Will-O-Wisp;Flame Wheel;Bite;Agility;;
8;Shield;Motostoke Stadium;Kabu;Centiskorch;27;Male;Flame Wheel;Coil;Bug Bite;Smokescreen;;Gigantamax
8;Shield;Stow-on-Side Stadium;Allister;Yamask;34;Male;Brutal Swing;Hex;Disable;;;
8;Shield;Stow-on-Side Stadium;Allister;Mimikyu;34;Male;Shadow Sneak;Baby-Doll Eyes;Hone Claws;Slash;;
8;Shield;Stow-on-Side Stadium;Allister;Cursola;35;Female;Ancient Power;Curse;Hex;;;
8;Shield;Stow-on-Side Stadium;Allister;Gengar;36;Male;Venoshock;Hex;Hypnosis;Payback;;Gigantamax
8;Shield;Ballonlea Stadium;Opal;Weezing;36;Female;Sludge;Fairy Wind;Tackle;;;
8;Shield;Ballonlea Stadium;Opal;Mawile;36;Female;Draining Kiss;Crunch;Iron Defense;Astonish;;
8;Shield;Ballonlea Stadium;Opal;Togekiss;37;Female;Air Slash;Draining Kiss;Ancient Power;;;
8;Shield;Ballonlea Stadium;Opal;Alcremie;38;Female;Draining Kiss;Acid Armor;Sweet Kiss;;;Gigantamax
8;Shield;Ballonlea Stadium;Bede (rematch);Mawile;61;Female;Play Rough;Fake Tears;Iron Head;Crunch;;
8;Shield;Ballonlea Stadium;Bede (rematch);Gardevoir;61;Female;Dazzling Gleam;Psychic;Future Sight;Magical Leaf;;
8;Shield;Ballonlea Stadium;Bede (rematch);Rapidash;62;Male;Smart Strike;Psycho Cut;Dazzling Gleam;Stomp;;
8;Shield;Ballonlea Stadium;Bede (rematch);Hatterene;63;Female;Psychic;Calm Mind;Dazzling Gleam;Mystical Fire;;
8;Shield;Circhester Stadium;Melony;Frosmoth;40;Female;Icy Wind;Feather Dance;Bug Buzz;Hail;;
8;Shield;Circhester Stadium;Melony;Darmanitan;40;Female;Icicle Crash;Headbutt;Taunt;Fire Fang;;
8;Shield;Circhester Stadium;Melony;Eiscue;41;Female;Amnesia;Freeze-Dry;Hail;Icy Wind;;
8;Shield;Circhester Stadium;Melony;Lapras;42;Female;Icy Wind;Ice Beam;Surf;Sing;;
8;Shield;Spikemuth;Piers;Scrafty;44;Male;Fake Out;Sand Attack;Brick Break;Payback;;
8;Shield;Spikemuth;Piers;Malamar;45;Male;Night Slash;Foul Play;Psycho Cut;Payback;;
8;Shield;Spikemuth;Piers;Skuntank;45;Male;Sucker Punch;Screech;Toxic;Snarl;;
8;Shield;Spikemuth;Piers;Obstagoon;46;Male;Obstruct;Throat Chop;Counter;Shadow Claw;;
8;Shield;Spikemuth;Marnie (rematch 1);Liepard;59;Female;Fake Out;Torment;Nasty Plot;Snarl;;
8;Shield;Spikemuth;Marnie (rematch 1);Toxicroak;59;Female;Drain Punch;Gunk Shot;Earthquake;Poison Jab;;
8;Shield;Spikemuth;Marnie (rematch 1);Scrafty;59;Female;Ice Punch;Thunder Punch;Drain Punch;Crunch;;
8;Shield;Spikemuth;Marnie (rematch 1);Morpeko;60;Female;Aura Wheel;Seed Bomb;Torment;Quick Attack;;
8;Shield;Spikemuth;Marnie (rematch 1);Grimmsnarl;60;Male;Spirit Break;Darkest Lariat;Bulk Up;Play Rough;;
8;Shield;Spikemuth;Marnie (rematch 2);Liepard;73;Female;Fake Out;Torment;Nasty Plot;Snarl;;
8;Shield;Spikemuth;Marnie (rematch 2);Toxicroak;72;Female;Drain Punch;Gunk Shot;Earthquake;Poison Jab;;
8;Shield;Spikemuth;Marnie (rematch 2);Scrafty;72;Female;Ice Punch;Thunder Punch;Drain Punch;Crunch;;
8;Shield;Spikemuth;Marnie (rematch 2);Morpeko;73;Female;Aura Wheel;Seed Bomb;Torment;Quick Attack;;
8;Shield;Spikemuth;Marnie (rematch 2);Grimmsnarl;74;Male;Spirit Break;Darkest Lariat;Bulk Up;Play Rough;;
8;Shield;Hammerlocke Stadium;Raihan;Gigalith;46;Male;Stealth Rock;Sand Tomb;Rock Blast;Body Press;;
8;Shield;Hammerlocke Stadium;Raihan;Flygon;47;Male;Thunder Punch;Breaking Swipe;Crunch;Steel Wing;;
8;Shield;Hammerlocke Stadium;Raihan;Sandaconda;46;Male;Protect;Glare;Fire Fang;Earth Power;;
8;Shield;Hammerlocke Stadium;Raihan;Duraludon;48;Male;Breaking Swipe;Body Press;Stone Edge;Iron Head;;Gigantamax
8;Shield;Champion Cup;Marnie;Liepard;47;Female;Fake Out;Torment;Nasty Plot;Snarl;;
8;Shield;Champion Cup;Marnie;Toxicroak;47;Female;Venoshock;Sucker Punch;Swagger;Toxic;;
8;Shield;Champion Cup;Marnie;Scrafty;47;Female;Swagger;Scary Face;Brick Break;Crunch;;
8;Shield;Champion Cup;Marnie;Morpeko;48;Female;Bullet Seed;Torment;Spark;Bite;;
8;Shield;Champion Cup;Marnie;Grimmsnarl;49;Male;Spirit Break;Darkest Lariat;Bulk Up;Torment;;Gigantamax
8;Shield;Champion Cup;Hop (starter: Grookey);Dubwool;48;Male;Cotton Guard;Reversal;Body Slam;Zen Headbutt;;
8;Shield;Champion Cup;Hop (starter: Grookey);Corviknight;48;Male;Steel Wing;Drill Peck;Scary Face;Swagger;;
8;Shield;Champion Cup;Hop (starter: Grookey);Pincurchin;47;Female;Thunderbolt;Poison Jab;Curse;;;
8;Shield;Champion Cup;Hop (starter: Grookey);Snorlax;47;Male;Heavy Slam;High Horsepower;Hammer Arm;;;
8;Shield;Champion Cup;Hop (starter: Grookey);Inteleon;49;Male;Snipe Shot;Mud Shot;Icy Wind;Dark Pulse;;Dynamax
8;Shield;Champion Cup;Hop (starter: Scorbunny);Dubwool;48;Male;Cotton Guard;Reversal;Body Slam;Zen Headbutt;;
8;Shield;Champion Cup;Hop (starter: Scorbunny);Corviknight;48;Male;Steel Wing;Drill Peck;Scary Face;Swagger;;
8;Shield;Champion Cup;Hop (starter: Scorbunny);Pincurchin;47;Female;Thunderbolt;Poison Jab;Curse;;;
8;Shield;Champion Cup;Hop (starter: Scorbunny);Snorlax;47;Male;Heavy Slam;High Horsepower;Hammer Arm;;;
8;Shield;Champion Cup;Hop (starter: Scorbunny);Rillaboom;49;Male;Drum Beating;High Horsepower;Snarl;Uproar;;Dynamax
8;Shield;Champion Cup;Hop (starter: Sobble);Dubwool;48;Male;Cotton Guard;Reversal;Body Slam;Zen Headbutt;;
8;Shield;Champion Cup;Hop (starter: Sobble);Corviknight;48;Male;Steel Wing;Drill Peck;Scary Face;Swagger;;
8;Shield;Champion Cup;Hop (starter: Sobble);Pincurchin;47;Female;Thunderbolt;Poison Jab;Curse;;;
8;Shield;Champion Cup;Hop (starter: Sobble);Snorlax;47;Male;Heavy Slam;High Horsepower;Hammer Arm;;;
8;Shield;Champion Cup;Hop (starter: Sobble);Cinderace;49;Male;Pyro Ball;Counter;Gunk Shot;Bounce;;Dynamax
8;Shield;Champion Cup;Bede;Mawile;51;Female;Play Rough;Iron Head;Crunch;;;
8;Shield;Champion Cup;Bede;Gardevoir;51;Female;Dazzling Gleam;Psychic;Calm Mind;Wish;;
8;Shield;Champion Cup;Bede;Rapidash;52;Male;Psycho Cut;Take Down;Dazzling Gleam;Quick Attack;;
8;Shield;Champion Cup;Bede;Hatterene;53;Female;Psychic;Dazzling Gleam;Calm Mind;Mystical Fire;;Gigantamax
8;Shield;Champion Cup;Nessa;Golisopod;51;Male;First Impression;Liquidation;Swords Dance;Shadow Claw;;
8;Shield;Champion Cup;Nessa;Pelipper;51;Male;Roost;Air Slash;Water Pulse;Tailwind;;
8;Shield;Champion Cup;Nessa;Barraskewda;52;Female;Liquidation;Throat Chop;Ice Fang;Drill Run;;
8;Shield;Champion Cup;Nessa;Seaking;52;Female;Smart Strike;Megahorn;Aqua Ring;Waterfall;;
8;Shield;Champion Cup;Nessa;Drednaw;53;Female;Liquidation;Jaw Lock;Rock Tomb;Crunch;;Gigantamax
8;Shield;Champion Cup;Allister;Dusknoir;52;Male;Shadow Punch;Thunder Punch;Rock Tomb;Disable;;
8;Shield;Champion Cup;Allister;Chandelure;52;Male;Shadow Ball;Mystical Fire;Will-O-Wisp;;;
8;Shield;Champion Cup;Allister;Cursola;53;Male;Hex;Strength Sap;Ancient Power;Amnesia;;
8;Shield;Champion Cup;Allister;Polteageist;53;N/A;Shadow Ball;Protect;Nasty Plot;Giga Drain;;
8;Shield;Champion Cup;Allister;Gengar;54;Male;Shadow Ball;Sludge Bomb;Dark Pulse;Hypnosis;;Gigantamax
8;Shield;Champion Cup;Raihan;Torkoal;53;Male;Lava Plume;Body Press;Solar Beam;Yawn;;
8;Shield;Champion Cup;Raihan;Goodra;54;Female;Rain Dance;Surf;Thunder;Muddy Water;;
8;Shield;Champion Cup;Raihan;Turtonator;54;Male;Sunny Day;Dragon Pulse;Shell Trap;Fire Blast;;
8;Shield;Champion Cup;Raihan;Flygon;54;Male;Sandstorm;Dragon Claw;Earthquake;Crunch;;
8;Shield;Champion Cup;Raihan;Duraludon;55;Male;Dragon Claw;Body Press;Stone Edge;Iron Head;;Gigantamax
8;Shield;Champion Cup;Leon (starter: Grookey);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Shield;Champion Cup;Leon (starter: Grookey);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Shield;Champion Cup;Leon (starter: Grookey);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Shield;Champion Cup;Leon (starter: Grookey);Seismitoad;64;Female;Toxic;Drain Punch;Liquidation;Earthquake;;
8;Shield;Champion Cup;Leon (starter: Grookey);Cinderace;64;Male;Pyro Ball;Feint;Acrobatics;Quick Attack;;
8;Shield;Champion Cup;Leon (starter: Grookey);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Shield;Champion Cup;Leon (starter: Scorbunny);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Shield;Champion Cup;Leon (starter: Scorbunny);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Shield;Champion Cup;Leon (starter: Scorbunny);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Shield;Champion Cup;Leon (starter: Scorbunny);Mr. Rime;64;Male;Teeter Dance;Psychic;Freeze-Dry;Thunderbolt;;
8;Shield;Champion Cup;Leon (starter: Scorbunny);Inteleon;64;Male;Snipe Shot;Dark Pulse;Mud Shot;Tearful Look;;
8;Shield;Champion Cup;Leon (starter: Scorbunny);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Shield;Champion Cup;Leon (starter: Sobble);Aegislash;62;Male;King's Shield;Shadow Ball;Sacred Sword;Flash Cannon;;
8;Shield;Champion Cup;Leon (starter: Sobble);Dragapult;62;Male;Shadow Ball;Flamethrower;Thunderbolt;Dragon Breath;;
8;Shield;Champion Cup;Leon (starter: Sobble);Haxorus;63;Female;Poison Jab;Iron Tail;Outrage;Earthquake;;
8;Shield;Champion Cup;Leon (starter: Sobble);Rhyperior;64;Male;Earthquake;Stone Edge;Megahorn;Heat Crash;;
8;Shield;Champion Cup;Leon (starter: Sobble);Rillaboom;64;Male;Drum Beating;Knock Off;High Horsepower;Endeavor;;
8;Shield;Champion Cup;Leon (starter: Sobble);Charizard;65;Male;Fire Blast;Air Slash;Solar Beam;Ancient Power;;Gigantamax
8;Brilliant Diamond;Oreburgh Gym;Roark;Geodude;12;Male;Stealth Rock;Defense Curl;Rollout;;;
8;Brilliant Diamond;Oreburgh Gym;Roark;Onix;12;Male;Stealth Rock;Rock Throw;Bind;;;
8;Brilliant Diamond;Oreburgh Gym;Roark;Cranidos;14;Male;Headbutt;Bulldoze;Leer;;;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Tyranitar;68;Male;Crunch;Stone Edge;Roar;Stealth Rock;Smooth Rock;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Aerodactyl;66;Male;Stone Edge;Roar;Roost;Stealth Rock;Scope Lens;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Armaldo;70;Male;Stone Edge;X-Scissor;Brine;Earthquake;Sitrus Berry;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Probopass;68;Male;Power Gem;Flash Cannon;Body Press;Discharge;Focus Sash;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Relicanth;64;Male;Head Smash;;;;Choice Band;
8;Brilliant Diamond;Oreburgh Gym;Roark (rematch);Rampardos;72;Male;Stone Edge;Iron Tail;Zen Headbutt;Head Smash;Life Orb;
8;Brilliant Diamond;Eterna Gym;Gardenia;Cherubi;19;Female;Grass Knot;Growth;Dazzling Gleam;Safeguard;;
8;Brilliant Diamond;Eterna Gym;Gardenia;Turtwig;19;Male;Grass Knot;Razor Leaf;Reflect;Work Up;Miracle Seed;
8;Brilliant Diamond;Eterna Gym;Gardenia;Roserade;22;Female;Grass Knot;Petal Blizzard;Poison Sting;Stun Spore;Sitrus Berry;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Jumpluff;66;Female;Giga Drain;Sleep Powder;Leech Seed;Sunny Day;Heat Rock;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Sunflora;70;Female;Solar Beam;;;;Choice Scarf;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Cherrim;69;Female;Petal Blizzard;Solar Beam;Growth;Sunny Day;Focus Sash;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Breloom;68;Female;Focus Punch;Leech Seed;Substitute;Spore;Toxic Orb;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Torterra;68;Male;Wood Hammer;Earthquake;Stone Edge;Iron Tail;Life Orb;
8;Brilliant Diamond;Eterna Gym;Gardenia (rematch);Roserade;72;Female;Solar Beam;Sludge Bomb;Grassy Terrain;Sunny Day;Power Herb;
8;Brilliant Diamond;Veilstone Gym;Maylene;Meditite;27;Female;Drain Punch;Light Screen;Bulk Up;Flash;;
8;Brilliant Diamond;Veilstone Gym;Maylene;Machoke;27;Male;Bulldoze;Low Sweep;Rock Tomb;Knock Off;;
8;Brilliant Diamond;Veilstone Gym;Maylene;Lucario;30;Male;Drain Punch;Bulk Up;Screech;Metal Claw;Big Root;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Hitmontop;64;Male;Close Combat;Stone Edge;Sucker Punch;Brick Break;Expert Belt;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Breloom;66;Female;Bullet Seed;Mach Punch;Rock Tomb;Force Palm;Life Orb;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Heracross;68;Female;Megahorn;Close Combat;Facade;Stone Edge;Flame Orb;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Infernape;70;Male;Flare Blitz;Close Combat;Acrobatics;Overheat;White Herb;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Medicham;72;Female;High Jump Kick;Zen Headbutt;Fire Punch;Thunder Punch;Choice Band;
8;Brilliant Diamond;Veilstone Gym;Maylene (rematch);Lucario;74;Male;Aura Sphere;Flash Cannon;Water Pulse;Vacuum Wave;Focus Sash;
8;Brilliant Diamond;Pastoria Gym;Wake;Gyarados;27;Male;Ice Fang;Crunch;Brine;Flail;Wide Lens;
8;Brilliant Diamond;Pastoria Gym;Wake;Quagsire;27;Male;Mud Shot;Rain Dance;Scald;Haze;Damp Rock;
8;Brilliant Diamond;Pastoria Gym;Wake;Floatzel;30;Male;Bite;Aqua Jet;Ice Fang;Brine;Sitrus Berry;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Politoed;68;Male;Surf;Ice Beam;Focus Blast;Perish Song;Damp Rock;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Kingdra;68;Male;Hydro Pump;Dragon Pulse;Ice Beam;Rest;Chesto Berry;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Ludicolo;68;Male;Energy Ball;Hydro Pump;Substitute;Teeter Dance;Sitrus Berry;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Huntail;70;Male;Crunch;Aqua Tail;Ice Fang;Shell Smash;Focus Sash;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Gyarados;70;Male;Aqua Tail;Stone Edge;Earthquake;Dragon Dance;Wacan Berry;
8;Brilliant Diamond;Pastoria Gym;Wake (rematch);Floatzel;72;Male;Aqua Tail;Brick Break;Crunch;Ice Fang;Life Orb;
8;Brilliant Diamond;Hearthome Gym;Fantina;Drifblim;32;Female;Hex;Strength Sap;Will-O-Wisp;Fly;Zoom Lens;
8;Brilliant Diamond;Hearthome Gym;Fantina;Gengar;34;Female;Sludge Bomb;Shadow Claw;Confuse Ray;Dazzling Gleam;Colbur Berry;
8;Brilliant Diamond;Hearthome Gym;Fantina;Mismagius;36;Female;Confuse Ray;Phantom Force;Dazzling Gleam;Magical Leaf;Expert Belt;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Drifblim;68;Female;Shadow Ball;Thunderbolt;Psychic;Strength Sap;Flame Orb;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Banette;65;Female;Shadow Sneak;Sucker Punch;Payback;Trick;Iron Ball;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Dusknoir;70;Female;Shadow Sneak;Earthquake;Will-O-Wisp;Confuse Ray;Sitrus Berry;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Mismagius;70;Female;Shadow Ball;Energy Ball;Mystical Fire;Dazzling Gleam;Expert Belt;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Froslass;72;Female;Hex;Frost Breath;Will-O-Wisp;Destiny Bond;Focus Sash;
8;Brilliant Diamond;Hearthome Gym;Fantina (rematch);Gengar;72;Female;Hex;Sludge Bomb;Focus Blast;Toxic;Life Orb;
8;Brilliant Diamond;Canalave Gym;Byron;Bronzor;36;N/A;Trick Room;Flash Cannon;Confuse Ray;Sandstorm;;
8;Brilliant Diamond;Canalave Gym;Byron;Steelix;36;Male;Earthquake;Sandstorm;Gyro Ball;Thunder Fang;Soft Sand;
8;Brilliant Diamond;Canalave Gym;Byron;Bastiodon;39;Male;Iron Defense;Thunderbolt;Stone Edge;Flash Cannon;Sitrus Berry;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Skarmory;69;Male;Steel Wing;Stealth Rock;Iron Defense;Taunt;Leftovers;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Steelix;69;Male;Iron Tail;Earthquake;Ice Fang;Crunch;Life Orb;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Magnezone;70;N/A;Thunderbolt;Flash Cannon;Light Screen;Magnet Rise;Focus Sash;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Empoleon;70;Male;Hydro Pump;Flash Cannon;Ice Beam;Roar;Expert Belt;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Aggron;71;Male;Head Smash;;;;Choice Scarf;
8;Brilliant Diamond;Canalave Gym;Byron (rematch);Bastiodon;72;Male;Heavy Slam;Metal Burst;Roar;Stealth Rock;Lum Berry;
8;Brilliant Diamond;Snowpoint Gym;Candice;Snover;38;Female;Snover;Mist;Razor Leaf;Avalanche;Water Pulse;Icy Rock
8;Brilliant Diamond;Snowpoint Gym;Candice;Sneasel;38;Female;Sneasel;Hone Claws;Dig;Avalanche;Metal Claw;Chople Berry
8;Brilliant Diamond;Snowpoint Gym;Candice;Medicham;40;Female;Brick Break;Bulk Up;Ice Punch;Rock Slide;Expert Belt;
8;Brilliant Diamond;Snowpoint Gym;Candice;Abomasnow;42;Female;Aurora Veil;Earthquake;Blizzard;Giga Drain;Sitrus Berry;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Abomasnow;68;Female;Wood Hammer;Ice Punch;Earthquake;Aurora Veil;Icy Rock;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Jynx;70;Female;Blizzard;Focus Blast;Sweet Kiss;Lovely Kiss;Focus Sash;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Mamoswine;68;Female;Ice Shard;Earthquake;Stone Edge;Double Team;Expert Belt;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Froslass;70;Female;Blizzard;Shadow Ball;Double Team;Aurora Veil;Sitrus Berry;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Glaceon;70;Male;Blizzard;Freeze-Dry;Baby-Doll Eyes;Double Team;Leftovers;
8;Brilliant Diamond;Snowpoint Gym;Candice (rematch);Weavile;72;Female;Ice Shard;Night Slash;Brick Break;X-Scissor;Life Orb;
8;Brilliant Diamond;Sunyshore Gym;Volkner;Raichu;46;Male;Nuzzle;Volt Switch;Surf;Charge Beam;Shuca Berry;
8;Brilliant Diamond;Sunyshore Gym;Volkner;Ambipom;47;Male;Fake Out;Thunderbolt;Double Hit;Last Resort;Chople Berry;
8;Brilliant Diamond;Sunyshore Gym;Volkner;Octillery;47;Male;Octazooka;Focus Energy;Aurora Beam;Charge Beam;Expert Belt;
8;Brilliant Diamond;Sunyshore Gym;Volkner;Luxray;49;Male;Thunder Fang;Ice Fang;Crunch;Iron Tail;Sitrus Berry;
8;Brilliant Diamond;Sunyshore Gym;Volkner (rematch);Pelipper;70;Male;Hydro Pump;Hurricane;Ice Beam;U-turn;Damp Rock;
8;Brilliant Diamond;Sunyshore Gym;Volkner (rematch);Raichu;70;Male;Thunder;Surf;Focus Blast;Volt Switch;Choice Scarf;
8;Brilliant Diamond;Sunyshore Gym;Volkner (rematch);Luxray;70;Male;Ice Fang;Play Rough;Volt Switch;Electric Terrain;Focus Sash;
8;Brilliant Diamond;Sunyshore Gym;Volkner (rematch);Lanturn;66;Male;Thunder;Surf;Ice Beam;Volt Switch;Expert Belt;
8;Brilliant Diamond;Sunyshore Gym;Volkner (rematch);Jolteon;68;Male;Thunder;Reflect;Shadow Ball;Volt Switch;Toxic Orb;
